book_id,preprocessed_resumes
16074560,"['paris', '\xa0 ', 'daughter', 'scandalous', 'mother', 'delilah', 'drummond', 'notorious', 'paris', 'society', 'late', 'scandal', 'big', 'oft', 'married', 'mother', 'blanch', 'delilah', 'exile', 'kenya', 'favorite', 'stepfather', 'savannah', 'manor', 'house', 'gossip', 'subside', '\xa0 ', 'fairlight', 'crumble', 'sun', 'bleach', 'skeleton', 'fade', 'african', 'dream', 'paris', '\xa0 ', 'daughter', 'scandalous', 'mother', 'delilah', 'drummond', 'notorious', 'paris', 'society', 'late', 'scandal', 'big', 'oft', 'married', 'mother', 'blanch', 'delilah', 'exile', 'kenya', 'favorite', 'stepfather', 'savannah', 'manor', 'house', 'gossip', 'subside', '\xa0 ', 'fairlight', 'crumble', 'sun', 'bleach', 'skeleton', 'fade', 'african', 'dream', 'world', 'dissolute', 'expat', 'bolster', 'gin', 'jazz', 'record', 'cigarette', 'safaris', 'mistress', 'waste', 'estate', 'delilah', 'fall', 'decadent', 'pleasure', 'society', '\xa0 ', 'frivolity', 'peer', 'ryder', 'white', 'stand', 'sharp', 'contrast', 'foreign', 'delilah', 'africa', 'ryder', 'guide', 'complex', 'beauty', 'unknown', 'world', 'giraffe', 'buffalo', 'lion', 'elephant', 'roam', 'shore', 'lake', 'wanyama', 'amid', 'swirl', 'red', 'dust', 'life', 'lush', 'teem', 'fleeting', 'cheap', '\xa0 ', 'amidst', 'wonder', 'danger', 'africa', 'delilah', 'awake', 'land', 'proportion', 'extreme', 'heat', 'darkness', 'beauty', 'joy', 'cut', 'heart', 'sacred', 'place', 'profane', 'bloodshed', 'delilah', 'discover', 'truly', 'worth', 'fight', 'long', 'live']"
43746510,"['whilst', 'earth', 'wake', 'new', 'dawn', 'balance', 'power', 'mankind', 'soul', 'appear', 'decide', 'earth', 'blind', 'truly', 'see', 'monster', 'unleash', 'false', 'light', 'hope', 'away', 'creature', 'underworld', 'battle', 'earth', 'look', 'win', 'alliance', 'repair', 'eternity', 'decide', 'angelic', 'acclaim', 'disa', 'whilst', 'earth', 'wake', 'new', 'dawn', 'balance', 'power', 'mankind', 'soul', 'appear', 'decide', 'earth', 'blind', 'truly', 'see', 'monster', 'unleash', 'false', 'light', 'hope', 'away', 'creature', 'underworld', 'battle', 'earth', 'look', 'win', 'alliance', 'repair', 'eternity', 'decide', 'angelic', 'acclaim', 'disaster', 'approach', 'silent', 'foot', 'take', 'unawares', 'threaten', 'survival', 'creep', 'dread', 'malevolent', 'future', 'intent', 'certain', 'terror', 'design', 'soul', 'earth', 'turn', 'final', 'devastating', 'secret', 'reveal', 'world', 'hell', 'plunge', 'lose', 'despair', 'save', 'aside', 'difference', 'ignore', 'personal', 'hatred', 'unite', 'release', 'true', 'intoxicating', 'supremacy', 'evil', 'final', 'book', 'series', 'provide', 'dark', 'answer', 'existence', 'seek', 'find']"
44034089,"['35th', 'anniversary', 'ghostbusters', 'let', 'celebrate', 'spooktacular', 'weekly', 'comic_strip', 'feature', 'different', 'ghostbuster', 'team', 'new', 'standalone', 'adventure', 'firehouse', 'original', 'bust', 'team', 'peter', 'winston', 'egon', 'ray', 'see', 'lot', 'thing', 'time', 'paranormal', 'investigator', 'late', 'case', 'jus', '35th', 'anniversary', 'ghostbusters', 'let', 'celebrate', 'spooktacular', 'weekly', 'comic_strip', 'feature', 'different', 'ghostbuster', 'team', 'new', 'standalone', 'adventure', 'firehouse', 'original', 'bust', 'team', 'peter', 'winston', 'egon', 'ray', 'see', 'lot', 'thing', 'time', 'paranormal', 'investigator', 'late', 'case', 'turn', 'history', 'head', 'find', 'proof', 'atlantis', 'case', 'saltwater', 'slime', 'original', 'ghostbuster']"
10201216,"['little', 'girl', 'vanish', 'deadwood', 'south', 'dakota', 'fear', 'daughter', 'single', 'mom', 'violet', 'parker', 'desperate', 'find', 'monster', 'abduction', ' ', 'little', 'girl', 'vanish', 'deadwood', 'south', 'dakota', 'fear', 'daughter', 'single', 'mom', 'violet', 'parker', 'desperate', 'find', 'monster', 'abduction']"
24022624,"['short', 'holiday', 'story', 'set', 'lost', 'king', 'mc', 'world', '   ', 'sweet', 'story', 'steamy', 'story', 'approximately', '5,000', 'word', '   ', 'murphy', 'heidi', ' ', 'spend', 'christmas', 'eve', 'good', 'friend', 'little', 'sister', 'challenge', 'murphy', 'especially', 'boyfriend', 'stop', 'murphy', 'realize', 'lot', 'know', 'heidi', 'day', '   ', 'short', 'holiday', 'story', 'set', 'lost', 'king', 'mc', 'world', '   ', 'sweet', 'story', 'steamy', 'story', 'approximately', '5,000', 'word', '   ', 'murphy', 'heidi', ' ', 'spend', 'christmas', 'eve', 'good', 'friend', 'little', 'sister', 'challenge', 'murphy', 'especially', 'boyfriend', 'stop', 'murphy', 'realize', 'lot', 'know', 'heidi', 'day', '   ', 'wrath', 'trinity', 'note', 'story', 'take', 'place', 'slow', 'burn', ' ', 'wrath', 'trinity', 'find', 'clubhouse', 'christmas', 'eve', 'able', 'set', 'aside', 'animosity', 'night', '   ', 'z', 'lilly', ' ', 'z', 'surprise', 'lilly', 'break', 'number', 'rule', 'let', 'spend', 'night', '  ']"
10361904,"['novel', 'iraqi', 'writer', 'sinan', 'antoon', 'pomegranate', 'tree', 'arab', 'institution', 'studies', 'publishing', 'open', 'simple', 'narrative', 'surprise', 'twist', 'dreamy', 'fantasy', 'image', 'interrupt', 'accord', 'step', 'cinematic', 'scenario', 'scene', 'death', 'devour', 'heart', 'occupy', 'baghdad', 'remain', 'eye', 'jawad', 'work', 'washing', 'shroud', 'dead', 'learn', 'basic', 'principle', 'secret', 'profession', 'hand', 'father', 'profession', 'family', 'inherit', 'long', 'time', 'washing', 'dead', 'american', 'occupation', 'iraq', 'usual', 'manner', 'nature', 'pressure', 'fierce', 'war', 'fighting', 'people', 'country', 'group', 'individual', 'pace', 'kill', 'increase', 'noticeably', 'death', 'take', 'form', 'horrific', 'form', 'mutilation', 'abuse', 'corpse', 'stabbing', 'strangulation', 'burning', 'cut', 'dismemberment', 'reach', 'point', 'jawad', 'confused', 'perplex', 'wash', 'sever', 'head', 'body', 'body', 'cut', 'electric', 'saw', 'ritual', 'washing', 'require', 'islamic', 'law', 'burial', 'download', 'novel', 'link']"
45880884,"['bestselle', 'whisper', 'series', 'conclude', 'weapon', 'escape', 'lengard', 'find', 'sanctuary', 'remnants', 'alyssa', 'scott', 'desperate', 'save', 'leave', '─', 'rest', 'world', '─', 'power', 'hungry', 'scientist', 'kendall', 'van', 'bestselle', 'whisper', 'series', 'conclude', 'weapon', 'escape', 'lengard', 'find', 'sanctuary', 'remnants', 'alyssa', 'scott', 'desperate', 'save', 'leave', '─', 'rest', 'world', '─', 'power', 'hungry', 'scientist', 'kendall', 'vanik', 'secret', 'lie', 'block', 'turn', 'soon', 'lyss', 'leave', 'question', 'believe', 'long', 'lose', 'memory', 'begin', 'surface', 'mystery', 'past', 'continue', 'grow', 'lyss', 'battle', 'retain', 'hard', 'won', 'control', 'ally', 'enemy', 'enemy', 'ally', 'leave', 'certain', 'thing', 'come', 'speakers', 'person', 'trust']"
19233301,"['cunning', 'sex', 'pure', 'nerve', 'unholy', 'threesome', 'raise', 'rightful', 'place', 'ruler', 'manhattan', 'kink', 'kingdom', 'bounce', 'bed', 'bed', 'upper', 'east', 'kingsley', 'edge', 'brilliant', 'beautiful', 'utterly', 'debauch', 'carnal', 'act', 'chemical', 'compound', 'relieve', 'self', 'destructive', 'heartache', 'søren', 'person', 'love', 'limit', 'regret', 'cunning', 'sex', 'pure', 'nerve', 'unholy', 'threesome', 'raise', 'rightful', 'place', 'ruler', 'manhattan', 'kink', 'kingdom', 'bounce', 'bed', 'bed', 'upper', 'east', 'kingsley', 'edge', 'brilliant', 'beautiful', 'utterly', 'debauch', 'carnal', 'act', 'chemical', 'compound', 'relieve', 'self', 'destructive', 'heartache', 'søren', 'person', 'love', 'limit', 'regret', 'man', 'hand', 'kingsley', 'reborn', 'attain', 'great', 'height', 'sin', 'kingsley', 'plan', 'open', 'ultimate', 'bdsm', 'club', 'dungeon', 'playground', 'new', 'york', 'list', 'obsession', 'expertise', 'domination', 'subdue', 'man', 'want', 'stop', 'enigmatic', 'reverend', 'fuller', 'will', 'rest', 'king', 'dream', 'destroy', 'battle', 'line', 'set', 'man', 'sacred', 'mission']"
39352771,"['trouble', 'haunt', 'cassidy', 'blake', 'usual', 'plus', 'ghost', 'good', 'friend', 'jacob', 'course', 'paris', 'cass', 'parent', 'film', 'tv', 'world', 'haunted', 'city', 'sure', 'fun', 'eat', 'croissant', 'see', 'eiffel', 'tower', 'true', 'ghostly', 'danger', 'lurk', 'beneath', 'paris', 'creepy', 'underground', 'catacombs', 'cass', ' ', 'trouble', 'haunt', 'cassidy', 'blake', 'usual', 'plus', 'ghost', 'good', 'friend', 'jacob', 'course', 'paris', 'cass', 'parent', 'film', 'tv', 'world', 'haunted', 'city', 'sure', 'fun', 'eat', 'croissant', 'see', 'eiffel', 'tower', 'true', 'ghostly', 'danger', 'lurk', 'beneath', 'paris', 'creepy', 'underground', 'catacombs', 'cass', 'accidentally', 'awaken', 'frighteningly', 'strong', 'spirit', 'rely', 'grow', 'skill', 'ghosthunter', 'turn', 'friend', 'old', 'new', 'help', 'unravel', 'mystery', 'time', 'run', 'spirit', 'grow', 'strong', 'cass', 'fail', 'force', 'unleashed', 'haunt', 'city', 'forever']"
25822042,"['sell', 'slavery', 'father', 'forsake', 'man', 'suppose', 'marry', 'young', 'egyptian', 'kiya', 'serve', 'mistress', 'take', 'pleasure', 'humiliation', 'terrifying', 'plague', 'strike', 'egypt', 'kiya', 'middle', 'choose', 'flee', 'hebrews', 'kiya', 'find', 'reliant', 'strange', 'god', 'draw', 'man', 'despise', 'people', 'sh', 'sell', 'slavery', 'father', 'forsake', 'man', 'suppose', 'marry', 'young', 'egyptian', 'kiya', 'serve', 'mistress', 'take', 'pleasure', 'humiliation', 'terrifying', 'plague', 'strike', 'egypt', 'kiya', 'middle', 'choose', 'flee', 'hebrews', 'kiya', 'find', 'reliant', 'strange', 'god', 'draw', 'man', 'despise', 'people', 'know', 'sweep', 'away', 'face', 'trial', 'desert', 'turn', 'egypt', 'surrender', 'life', 'future', 'yahweh']"
12511434,['nan']
21897166,"['jesus', 'rise', 'dead', 'hoax', 'ages', ' ', 'reasonable', 'jesus', 'comatose', 'body', 'steal', 'maybe', 'woman', 'arrive', 'wrong', 'tomb', 'grieve', 'honest', 'mistake', 'number', 'explanation', ' ', 'dr.', 'william', 'lane', 'craig', 'use', 'document', 'historical', 'fact', 'explore', 't', 'jesus', 'rise', 'dead', 'hoax', 'ages', ' ', 'reasonable', 'jesus', 'comatose', 'body', 'steal', 'maybe', 'woman', 'arrive', 'wrong', 'tomb', 'grieve', 'honest', 'mistake', 'number', 'explanation', ' ', 'dr.', 'william', 'lane', 'craig', 'use', 'document', 'historical', 'fact', 'explore', 'evidence', 'surround', 'day', 'follow', 'jesus', 'crucifixion', 'assume', 'bible', 'say', 'jesus', 'rise', 'dead', 'present', 'positive', 'religious', 'cultural', 'historical', 'evidence', 'reality', 'resurrection', 'break', 'common', 'hypothesis', 'explain', 'unusual', 'event', 'unfold', 'moment', 'christ', 'breathe', ' ', 'thoroughly', 'research', 'deftly', 'digestible', 'jesus', 'rise', 'dead', 'belong', 'library', 'apologist', 'skeptic', 'seeker']"
185060,"['trotsky', 'theory', 'permanent', 'revolution', 'base', 'view', 'strategy', 'class', 'alliance', 'need', 'overthrow', 'tsarism', 'russia', 'elaborate', 'later', 'generalize', 'struggle', 'colonial', 'semicolonial', 'world']"
17204058,"['evie', 'jamieson', 'wild', 'child', 'headstrong', 'smart', 'mouthed', 'trouble', 'magnet', 'lead', 'singer', 'plan', 'plan', 'involve', 'relocate', 'band', 'include', 'good', 'friend', 'guitarist', 'henry', 'band', 'manager', 'mac', 'sydney', 'kick', 'dream', 'hit', 'big', 'time', ' ', 'jared', 'valentine', 'old', 'brother', 'evie', 'good', 'friend', 'mac', 'evie', 'jamieson', 'wild', 'child', 'headstrong', 'smart', 'mouthed', 'trouble', 'magnet', 'lead', 'singer', 'plan', 'plan', 'involve', 'relocate', 'band', 'include', 'good', 'friend', 'guitarist', 'henry', 'band', 'manager', 'mac', 'sydney', 'kick', 'dream', 'hit', 'big', 'time', ' ', 'jared', 'valentine', 'old', 'brother', 'evie', 'good', 'friend', 'mac', 'man', 'determine', 'evie', 'strike', 'long', 'distance', 'friendship', 'suit', 'evie', 'determined', 'avoid', 'distraction', 'love', 'fit', 'plan', 'twice', 'past', 'leave', 'dead', 'move', 'sydney', 'directly', 'jared', 'path', 'decide', 'perfect', 'opportunity', 'play', 'unfortunately', 'jared', 'co', 'owner', 'business', 'consult', 'dangerous', 'hostage', 'kidnapping', 'situation', 'make', 'enemy', 'determined', 'enact', 'revenge', 'enemy', 'put', 'evie', 'sight', 'jared', 'fight', 'hand', 'alive', 'accept', 'love', 'desperate', 'worth', 'risk', 'heart', 'life']"
38371889,"['gordo', 'livingstone', 'forget', 'lesson', 'carve', 'skin', 'harden', 'betrayal', 'pack', 'leave', 'seek', 'solace', 'garage', 'tiny', 'mountain', 'town', 'vow', 'involve', 'affair', 'wolf', 'wolf', 'come', 'mark', 'bennett', 'end', 'face', 'beast', 'toge', 'gordo', 'livingstone', 'forget', 'lesson', 'carve', 'skin', 'harden', 'betrayal', 'pack', 'leave', 'seek', 'solace', 'garage', 'tiny', 'mountain', 'town', 'vow', 'involve', 'affair', 'wolf', 'wolf', 'come', 'mark', 'bennett', 'end', 'face', 'beast', 'pack', 'win', 'year', 'later', 'gordo', 'find', 'witch', 'bennett', 'pack', 'green', 'creek', 'settle', 'death', 'richard', 'collins', 'gordo', 'constantly', 'struggle', 'ignore', 'mark', 'song', 'howl', 'time', 'run', 'come', 'time', 'crawl', 'bond', 'matter', 'strong', 'break']"
22445807,"['turn', 'rebecca', 'find', 'marry', 'girl', 'strict', 'religious', 'sect', 'marry', '16th', 'birthday', 'twin', 'sister', 'rachel', 'desperately', 'want', 'marry', 'boy', 'give', 'heart', 'rebecca', 'want', 'husband', 'kind', 'girl', 'know', 'choice', 'theirs', 'future', 'hold', 'turn', 'rebecca', 'find', 'marry', 'girl', 'strict', 'religious', 'sect', 'marry', '16th', 'birthday', 'twin', 'sister', 'rachel', 'desperately', 'want', 'marry', 'boy', 'give', 'heart', 'rebecca', 'want', 'husband', 'kind', 'girl', 'know', 'choice', 'theirs', 'future', 'hold', 'rebecca', 'dark', 'rule', 'keep', 'safe', 'way', 'ahead', 'simple', 'community', 'drive', 'secret', 'hidden', 'desire', 'powerful', 'psychological', 'thriller', 'set', 'cult', 'community', 'sequel', 'love', 'bestseller', ' ', 'award', 'win', 'fleur', 'beale', 'keep', 'reader', 'edge', 'seat', 'gripping', 'tautly', 'write', 'new', 'novel', ' ']"
31227053,"['idol', 'theatre', 'henry', 'irving', 'ellen', 'terry', 'prepare', 'stage', 'macbeth', 'edinburgh', 'long', 'actor', 'hit', 'board', 'play', 'house', 'hit', 'horror', 'pierce', 'desolate', 'wail', 'banshee', 'bloody', 'message', 'smear', 'street', 'legendary', 'detective', 'nails', 'mcgray', 'disgrace', 'london', 'sceptic', 'inspector', 'ian', 'frey', 'investigate', 'mcgra', 'idols', 'theatre', 'henry', 'irving', 'ellen', 'terry', 'prepare', 'stage', 'macbeth', 'edinburgh', 'long', 'actor', 'hit', 'board', 'play', 'house', 'hit', 'horror', 'pierce', 'desolate', 'wail', 'banshee', 'bloody', 'message', 'smear', 'street', 'legendary', 'detective', 'nails', 'mcgray', 'disgrace', 'london', 'sceptic', 'inspector', 'ian', 'frey', 'investigate', 'mcgray', 'flick', 'tattere', 'tome', 'supernatural', 'frey', 'convince', 'thing', 'publicity', 'stunt', 'gory', 'message', 'come', 'thing', 'sure', 'human', 'hand', 'death', 'come']"
37976138,"['  ', 'life', 'president', 'jimmy', 'carter', 'courageous', 'exemplar', 'faith', 'share', 'lesson', 'learn', 'write', 'issue', 'faith', 'arise', '   ', 'life', 'president', 'jimmy', 'carter', 'courageous', 'exemplar', 'faith', 'share', 'lesson', 'learn', 'write', 'issue', 'faith', 'arise', 'area', 'human', 'existence', 'important', 'understand', 'multiple', 'meaning', 'book', 'primary', 'goal', 'explore', 'broad', 'meaning', 'faith', 'far', 'reach', 'effect', 'life', 'relationship', 'past', 'present', 'future', 'event', 'america', 'world', 'religious', 'aspect', 'faith', 'cover', 'word', 'include', 'description', 'way', 'faith', 'guide', 'sustain', 'challenge', 'drive', 'seek', 'close', 'well', 'relationship', 'people', 'god', '  ', 'president', 'carter', 'examine', 'faith', 'meaning', 'describe', 'accept', 'live', 'doubt', 'find', 'faith', 'move', 'reflection', 'america', 'admired', 'respected', 'citizen']"
9396310,"['description', 'social', 'political', 'turning', 'point', 'yugoslavia', 'form', 'plot', 'groundbreaking', 'novel', 'fathers', 'fathers', 'prolific', 'serbian', 'writer', 'slobodan', 'selenić', 'uncompromise', 'examination', 'intricate', 'scene', 'pre', 'war', 'serbian', 'yugoslav', 'politic', 'genuine', 'anti', 'communism', 'family', 'social', 'drama', 'era', 'skillfully', 'intertwine', 'novel', 'difficult', 'publish', 'tito', 'description', 'social', 'political', 'turning', 'point', 'yugoslavia', 'form', 'plot', 'groundbreaking', 'novel', 'fathers', 'fathers', 'prolific', 'serbian', 'writer', 'slobodan', 'selenić', 'uncompromise', 'examination', 'intricate', 'scene', 'pre', 'war', 'serbian', 'yugoslav', 'politic', 'genuine', 'anti', 'communism', 'family', 'social', 'drama', 'era', 'skillfully', 'intertwine', 'novel', 'difficult', 'publish', 'tito', 'death', 'epilogue', 'tragic', 'half', 'century', 'family', 'saga', 'year', 'world', 'war', 'ii', 'mihajlo', 'medaković', 'son', 'member', 'pre', 'war', 'bourgeois', 'aristocracy', 'increasingly', 'involve', 'communist', 'movement', 'obvious', 'sympathy', 'communist', 'provide', 'selenić', 'opportunity', 'vent', 'disgust', 'cynical', 'nonsense', 'advocate', 'classless', 'society', 'time', 'contempt', 'nationalist', 'politic', 'compatriot', 'harold', 'b.', 'siegel', 'history', 'eastern', 'european', 'literature']"
29608974,"['people', 'murder', 'separate', 'tuesday', 'evening', 'precisely', '11.05', 'random', 'clue', 'point', 'random', 'suspect', 'question', 'remain', 'unanswered', '11.05pm', 'killing', 'connection', 'death', 'rape', 'occur', 'queen', 'university', 'year', 'connection', 'killing', 'sergeant', 'stewart', 'mystery', 'people', 'murder', 'separate', 'tuesday', 'evening', 'precisely', '11.05', 'random', 'clue', 'point', 'random', 'suspect', 'question', 'remain', 'unanswered', '11.05pm', 'killing', 'connection', 'death', 'rape', 'occur', 'queen', 'university', 'year', 'connection', 'killing', 'sergeant', 'stewart', 'mystery', 'informant', 'violent', 'stalker', 'twice', 'nearly', 'kill', 'detective', 'allen', 'connection', 'murder', 'team', 'kidnap', 'inspector', 'sheehan', 'literally', 'minute', 'sense', 'question', 'save', 'colleague', 'life', '   ', 'thing', 'think', 'read', 'book', 'brian', ""o'hare"", 'well', 'know', 'crime', 'write', 'world', 'man', 'extremely', 'talented', 'book', 'wonderful', 'whodunnit', 'leave', 'guess', 'end', 'joseph', 'sousa', 'crime', 'writer', '   ', 'head', 'shoulder', 'mystery', 'author', 'publish', 'today', 'brian', ""o'hare"", 'deserve', 'far', 'wide', 'recognition', 'will', 'regret', 'purchase', 'books.[cbt', 'amazon', 'reviewer', '   ', 'brian', ""o'hare"", 'intelligent', 'compassionate', 'storyteller', 'take', 'choose', 'genre', 'decent', 'literary', 'distance', 'average', ""whodunnit'.[robin"", 'chambers', 'author', '   ', 'explosive', 'mystery', 'keep', 'guess', 'end', 'riddle', 'unseen', 'surprise', 'breathless', 'suspense', 'wesley', 'thomas', 'writer', 'blogger']"
34449406,"['time', 'life', 'rich', 'brutal', 'criminal', 'latin', 'america', 'pablo', 'escobar', 'close', 'real', 'fact', 'truth', 'reveal', 'escobar', 'son', 'famous', 'name', 'criminal', 'world', 'bonnie', 'clyde', 'al', 'capone', 'pale', 'comparison', 'colombian', 'drug', 'lord', 'pablo', 'escobar', 'drug', 'trafficking', 'earn', 'seventh', 'place', 'list', 'rich', 'pas', 'billion', 'dollar', 'profit', 'write', 'loss', 'year', 'rat', 'eat', 'money', 'hide', 'storage', 'escobar', 'supply', 'percent', 'world', 'cocaine', 'fight', 'war', 'government', 'brutally', 'deal', 'competitor', 'caring', 'father', 'hero', 'ordinary', 'people', 'distribute', 'money', 'poor', 'build', 'soccer', 'field', 'child', 'book', 'escobar', 'son', 'confession', 'unimaginably', 'rich', 'dangerous', 'life', 'family', 'shocking', 'frank', 'look', 'scene', 'criminal', 'world', 'side', 'pablo', 'escobar', 'personality', 'love', 'father', 'criminal', 'countless', 'people', 'suffer']"
